objectid,parentid,title,creator,date,estimatedate,description,caption,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
swiss_05,,Switzerland 5,Photoglob,,,,63. Vitznau,,,,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8374,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/swiss_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/swiss_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/swiss_05_th.jpg,,
uniden_01,,Unidentified 1,,,,,,,,,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6271,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/uniden_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/uniden_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/uniden_01_th.jpg,,
uniden_02,,Unidentified 2,,,,,,,,,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8370,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/uniden_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/uniden_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/uniden_02_th.jpg,,
venezia_01,,Venice 1,T. Filippi & C.,,,,,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8391,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_01_th.jpg,,
venezia_02,,Venice 2,T. Filippi & C.,,,,No 30 Rivo di Canonica,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8389,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_02_th.jpg,,
venezia_03,,Venice 3,T. Filippi & C.,,,,97,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8390,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_03_th.jpg,,
venezia_04,,Venice 4,Tomaso Filippi,,,,97,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8092,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_04_th.jpg,,
venezia_05,,Venice 5,T. Filippi & C.,,,,,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8091,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_05_th.jpg,,
venezia_06,,Venice 6,T. Filippi & C.,,,,,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8084,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_06.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_06_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_06_th.jpg,,
venezia_07,,Venice 7,T. Filippi & C.,,,,,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_07.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_07_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_07_th.jpg,,
venezia_08,,Venice 8,T. Filippi & C.,,,,47,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8089?,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_08.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_08_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_08_th.jpg,,
venezia_09,,Venice 9,T. Filippi & C.,,,,,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8093,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_09.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_09_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_09_th.jpg,,
venezia_10,,Venice 10,T. Filippi & C.,,,,131,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_10.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_10_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_10_th.jpg,,
venezia_11,,Venice 11,T. Filippi & C.,,,,,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8082,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_11.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_11_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_11_th.jpg,,
venezia_12,,Venice 12,T. Filippi & C.,,,,,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_12.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_12_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_12_th.jpg,,
venezia_13,,Venice 13,T. Filippi & C.,,,,,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_13.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_13_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_13_th.jpg,,
venezia_14,,Venice 14,Tomaso Filippi,,,,Venezia - Sala dei Pregadi Verso il Trono,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_14.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_14_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_14_th.jpg,,
venezia_15,,Venice 15,T. Filippi & C.,,,,,,"Venice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/venezia_15.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/venezia_15_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/venezia_15_th.jpg,,
